artist;nationality;author;title;description;depicted_people;date;medium;dimensions;institution;department;place_of_discovery;object_history;exhibition_history;credit_line;inscriptions;notes;accession_number;place_of_creation;source;permission;other_versions;references;depicted_place;categories;wikidata;image_height;image_width;imageurl;object_type;location;medium;public_domain;has_image;file_hash
{{Creator:Heinrich Aldegrever}};;;{{title|Portræt af Philipp Melanchthon|lang=da}};;;1540;{{Technique|etching}};{{Size|unit=mm|width=120|height=165}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1918-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=Grafikers navn samt datering anført i trykpladen}};;KKSgb7583;;* {{SMK API|KKSgb7583}}<br/>* {{SMK Open|KKSgb7583}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjc1ODNfY3JvcC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I3NTgzIiwibnVtIjoiIn1d/KKSgb7583.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=The Illustrated Bartsch 16, Early German Masters, Jacob Bink, Georg Pencz, Heinrich Aldegrever: Jacob Bink, Georg Pencz, Heinrich Aldegrever|author=Robert A. Koch|others=185|id=C 36190|year=1980}}<br/>*{{citation|title=The New Hollstein German engravings, etchings and woodcuts 1450-1700, Heinrich Aldegrever|author=Ursula Mielke|others=185|id=k1998-069|year=1998}};;[[Category:Etchings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjc1ODNfY3JvcC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I3NTgzIiwibnVtIjoiIn1d/KKSgb7583.jpgEtching{{Technique|etching}};True;True;True
{{Creator:Lucas van Leyden}};;;{{title|Muhammed og munken Sergius|lang=da}};;;1508;{{Technique|etching}};{{Size|unit=mm|width=220|height=289}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1887-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb20370;;* {{SMK API|KKSgb20370}}<br/>* {{SMK Open|KKSgb20370}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjIwMzcwLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1NnYjIwMzcwIiwibnVtIjoiIn1d/KKSgb20370.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=The Illustrated Bartsch 12, Hans Baldung Grien, Hans Springinklee, Lucas van Leyden|author=James Marrow|others=126|id=C 36185|year=1981}}<br/>*{{citation|title=The New Hollstein Dutch and Flemish etchings, engravings and woodcuts 1450-1700, Lucas van Leyden|author=Jan Piet Filedt Kok|others=126 III|id=k1996-461|year=1996}};;[[Category:Etchings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjIwMzcwLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1NnYjIwMzcwIiwibnVtIjoiIn1d/KKSgb20370.jpgEtching{{Technique|etching}};True;True;True
{{Creator:Johannes Bronckhorst}};;;{{title|Fugl|lang=da}};;;1700-1799;{{Technique|Akvarel og dækfarve, indramning med brunt blæk}};{{Size|unit=mm|width=184|height=139}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Gave 1915 fra Johannes Rump (1861-1932), tilgået Kobberstiksamlingen 1916}}<br/>* {{ProvenanceEvent|date=|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS7298b;;* {{SMK API|KKS7298b}}<br/>* {{SMK Open|KKS7298b}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M3Mjk4Yi50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTNzI5OGIiLCJudW0iOiIifV0=/KKS7298b.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M3Mjk4Yi50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTNzI5OGIiLCJudW0iOiIifV0=/KKS7298b.jpgDrawing{{Technique|Akvarel og dækfarve, indramning med brunt blæk}};True;True;True
{{Creator:Adriaen van Ostade}};;;{{title|Tre bønder, der ryger og drikker i en krostue|lang=da}};;;1682;{{Technique|engraving}};{{Size|unit=mm|width=63|height=80}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1887-10-01|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb18508;;* {{SMK API|KKSgb18508}}<br/>* {{SMK Open|KKSgb18508}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjE4NTA4X2Nyb3AudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diMTg1MDgiLCJudW0iOiIifV0=/KKSgb18508.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Hollstein's Dutch and Flemish etchings, engravings and woodcuts ca. 1450-1700 (vol. XV), Van Ostade - de Passe|author=K. G. Boon|others=24a|id=C 38945|year=1964}}<br/>*{{citation|title=The Illustrated Bartsch 1, Netherlandish Artists, van Laer, Vlieger, Potter, de Bije m.fl.|author=Leonard J. Slatkes|others=24a|id=C 36164|year=1978}};;[[Category:Engravings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjE4NTA4X2Nyb3AudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diMTg1MDgiLCJudW0iOiIifV0=/KKSgb18508.jpgEngraving{{Technique|engraving}};True;True;True
{{Creator:Johann Heinrich Roos}};;;{{da|}}{{da|Får og geder}}{{da|Liggende ged og tre får nær en obelisk med buste af romersk kejser}};;;1665;{{Technique|engraving}};{{Size|unit=mm|width=181|height=148}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1895-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS2077;;* {{SMK API|KKS2077}}<br/>* {{SMK Open|KKS2077}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjU0NjkudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLUzIwNzciLCJudW0iOiIifV0=/KKS2077.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=The Illustrated Bartsch 1, Netherlandish Artists, van Laer, Vlieger, Potter, de Bije m.fl.|author=Leonard J. Slatkes|others=12|id=C 36164|year=1978}}<br/>*{{citation|title=Hollstein's German engravings, etchings and woodcuts 1450-1700 (vol. XXXVI), Johann Ronzonius to Melchior Sachse|author=Robert Zijlma|others=12 II?|id=k1997-012|year=1994}};;[[Category:Engravings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjU0NjkudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLUzIwNzciLCJudW0iOiIifV0=/KKS2077.jpgEngraving{{Technique|engraving}};True;True;True
{{Creator:Erik Werenskiold}};;;{{title|En ung mand og en grædende ung pige med kysehat|lang=da}};;;1789-1889;{{Technique|pen, sort blæk}};{{Size|unit=mm|width=96|height=87}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Blandt i alt 12 tegninger (KKS18379-90) købt 1950 fra kommittent, Kaj Hendriksen. Denne arvede bladene efter sin far, xylograf, F. Hendriksen. For 4 af disse tegninger (KKS18387-90) betaltes samlet 350 kr.}}<br/>* {{ProvenanceEvent|date=1950-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS18390;;* {{SMK API|KKS18390}}<br/>* {{SMK Open|KKS18390}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3MxODM5MC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTMTgzOTAiLCJudW0iOiIifV0=/KKS18390.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Erik Werenskiold: Tegninger og akvareller|author=Leif Østby|others=p.99|id=46022|year=1977}};;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3MxODM5MC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTMTgzOTAiLCJudW0iOiIifV0=/KKS18390.jpgDrawing{{Technique|pen, sort blæk}};True;True;True
{{Creator:Karl Isakson}};;;{{title|Liggende nøgen kvindelig model|lang=da}};;;1905-1907;{{Technique|Blyant eller sortkridt på gulligt papir}};{{Size|unit=mm|width=352|height=283}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1922-10-06|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;* {{da|Udst.: -Karl Isakson-udstillingen, 1974-75, Statens Museum for Kunst}};KKS9210;;* {{SMK API|KKS9210}}<br/>* {{SMK Open|KKS9210}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1M5MjEwX2Nyb3AudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLUzkyMTAiLCJudW0iOiIifV0=/KKS9210.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1M5MjEwX2Nyb3AudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLUzkyMTAiLCJudW0iOiIifV0=/KKS9210.jpgDrawing{{Technique|Blyant eller sortkridt på gulligt papir}};True;True;True
{{Creator:Karl Isakson}};;;{{title|Siddende nøgen kvindelig model|lang=da}};;;1905-1907;{{Technique|Blyant eller sortkridt på gulligt papir}};{{Size|unit=mm|width=283|height=352}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1922-10-06|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;* {{da|Udst.: -Karl Isakson-udstillingen, 1974-75, Statens Museum for Kunst}};KKS9210 verso;;* {{SMK API|KKS9210 verso}}<br/>* {{SMK Open|KKS9210 verso}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1M5MjEwX3ZlcnNvX2Nyb3AudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLUzkyMTAgdmVyc28iLCJudW0iOiIifV0=/KKS9210 verso.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1M5MjEwX3ZlcnNvX2Nyb3AudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLUzkyMTAgdmVyc28iLCJudW0iOiIifV0=/KKS9210 verso.jpgDrawing{{Technique|Blyant eller sortkridt på gulligt papir}};True;True;True
{{Creator:Cherubino Alberti}};;;{{title|Johannes Døberen|lang=da}};;;1598-1601;{{Technique|Sortkridt, pen, brunt blæk og blå lavering. Omrammet med en linje i sortkridt}};{{Size|unit=mm|width=172|height=262}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Tommasi&semi købt i Firenze, Guasconi, 9. april 1883, af Ludvig Dahl (Oslo 1828-1890)&semi herfra til Sophus Larpent (Oslo/København 1838-1911)&semi testamenteret herfra til KKS i 1913}}<br/>* {{ProvenanceEvent|date=1913-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS11228;;* {{SMK API|KKS11228}}<br/>* {{SMK Open|KKS11228}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1MxMTIyOC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTMTEyMjgiLCJudW0iOiIifV0=/KKS11228.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Italian Drawings in the Department of Prints and Drawings,: Statens Museum for Kunst, Roman Drawings before 1800|author=Ursula Verena Fischer Pace|others=nr. 38|year=2014}}<br/>*{{citation|title=Disegni degli Alberti: il volume 2503 del Gabinetto Nazionale delle Stampe|author=Kristina Herrmann-Fiore|others=p. 93. nr. 40|id=50992|year=1983}}<br/>*{{citation|title=Studi sui disegni di figure di Giovanni e Cherubino Alberti|author=Kristina Herrmann-Fiore|others=nr. 5. p. 50|year=1980}}<br/>*{{citation|title=I grandi disegni italiani del Museo Puskin di Mosca|author=Marina Maiskaja|others=nr. 25|id=53410|year=1986}}<br/>*{{citation|title=Sophus Larpent|author=Bodil Sørensen|others=vol. 2. p. 404-405|id=55683|year=1994}};;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1MxMTIyOC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTMTEyMjgiLCJudW0iOiIifV0=/KKS11228.jpgDrawing{{Technique|Sortkridt, pen, brunt blæk og blå lavering. Omrammet med en linje i sortkridt}};True;True;True
{{Creator:Nicolas Loir}};;;{{title|Gud forbander Kain|lang=da}};;;1624-1679;{{Technique|Rødkridt og tusch}};{{Size|unit=mm|width=318|height=250}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1887-01-01|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=En frise med tre bogstaver, derimellem to hjerter i lignede type som Louvre-inventaire VII nr. 156}};* {{da|Nicolas Loir?}}<br/>* {{da|Fra arkkatalog: -J. Vilain29.10.1975: Verdier}};KKSgb8001;;* {{SMK API|KKSgb8001}}<br/>* {{SMK Open|KKSgb8001}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgwMDEuVElGLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODAwMSIsIm51bSI6IiJ9XQ==/KKSgb8001.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgwMDEuVElGLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODAwMSIsIm51bSI6IiJ9XQ==/KKSgb8001.jpgDrawing{{Technique|Rødkridt og tusch}};True;True;True
